id,이름,로스터리,타입,로스팅 포인트,지속가능성,컵 노트,바디감,신맛,단맛,쓴맛,커피 소개,나라,로스터리 소개,로스터리 주소,이름.1,식품의 유형,제조원 및 소재지,유통기한,제조일자,내용량,보관 방법,원재료 및 함량,제품문의 관련 주소 및 전화번호,카페인,로스터리ID
3010,웡카 블렌드,어나더룸,블렌드,다크,,['null'],5,1,5,4,견과류의 고소한 맛과 다크 초콜릿의 묵직한 단맛이 특징이며 향미가 풍부하고 여운이 길게 남는 커피,"에티오피아, 인도, 브라질","ANOTHER ROOM 어나더룸은  2019년 이래  ‘본질의 중요성’ 이라는 슬로건을 가지고 본질적인 가치를 국내에 전달하기 위해 달려온 회사입니다. 여러 파트너사들에게 원두 납품, 카페 컨설팅, 머신 유통 및 교육까지 전반적인 커피 관련 사업에 지원하며 파트너사의 비즈니스적 성장에 함께하고 있습니다. 좋은 품질 유지를 위한 신선한 운송 엄격한 기준을 통과해 생산된 커피 원두는 매주 로스팅 되어 어나더룸의 꼼꼼한 관리 절차를 거쳐 파트너사들에 빠르게 전달됩니다. 파트너사 관리 파트너사와 꾸준히 소통하며 전문 트레이너가 주기적으로 매장에 방문하여 커피 향미를 비롯해 매장 컨설팅 및 다양한 부분에 걸친 품질 확인, 유지보수 교육을 제공합니다. 이를 통해 파트너사는 어나더룸의 슬로건에 걸맞게 좋은 커피를 안정적이고 일관적으로 소비자에게 제공할 수 있습니다. 바리스타 트레이닝 바리스타의 능력은 단기간에 길러지지 않습니다. 체계적인 이론과 정교한 기술, 섬세한 감각의 개발만이 올바른 방향으로 바리스타의 능력을 향상시킵니다. 어나더룸은 체계적인 트레이닝을 통해 파트너사의 바리스타들이 소비자에게 최상의 커피와 서비스를 제공할 수 있도록 돕습니다.",경기도 구리시 아차산로432번길 18번지 201호,웡카 블렌드,커피,경기도 구리시 아차산로 432번길 18 201호,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,어나더룸 010-5134-1306,1,56
2993,블렌드 너티 퍼플,리프커피,블렌드,미디엄다크,,['null'],4,1,4,3,"대중적인 입맛에 맞지만 더욱 풍부한 향과 부드러움을 내는 블렌드입니다. 보리차와 같은 고소한 맛을 내며 콜롬비아의 감칠맛과 브라질의 단맛을 적절히 블렌드하여 균형감이 좋습니다. 풍부하고 부드러운 크레마는 보기만해도 입맛이 돕니다. 산미는 거의 없으며, 아메리카노나 라떼 베리에이션 등 고소함을 강조하고 싶을 때 사용하기에 좋습니다. 호불호 갈리지 않는 누구나 좋아할 수 있는 커피입니다.","브라질, 콜롬비아, 인도",“한 잔의 커피가 줄 수 있는 휴식의 가치에 집중합니다”  리프커피는 10년전 처음 커피를 내어드릴 때 부터 매일 마셔도 편안한 커피를 볶아내기위해 끊임없이 노력하고있습니다. 10년동안 한 자리에서 두가지의 블렌드로 꾸준히 사랑받아온 데일리 커피를 경험해 보세요.,"서울시 송파구 법원로 114, B동 106호",블렌드 너티 퍼플,커피,"서울시 송파구 법원로 114, B동 106호",제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,리프커피 010-9955-1551,1,27
4458,케냐 뚱구리 AA,영앤도터스,싱글오리진,라이트,,['null'],3,4,4,1,"가공소 / 뚱구리 Thunguri Washing Station 생산자 / 키비리기 커피 농부 협동조합 Kibirigwi Coffee Farmers Cooperative 지역 / 키린야가 Kirinyaga 재배고도 / 1,700 ~ 1,800m 품종 / SL28, SL34, Ruiru11 가공방식 / 워시드 Washed 로스팅 포인트 / 라이트 로스트 Light Roast 블랙커런트, 바닐라, 슈가",키린야가,"Coffee is Complex!  영앤도터스는 커피가 가진 다양한 매력을 선보이기 위해, 좋은 생두를 선별하고, 일관성 있고 논리적인 로스팅을 거쳐 맛있는 한 잔의 커피로 고객의 손의 쥐어지기까지의 모든 과정을 까다롭고, 섬세하게 컨트롤하고 있습니다.",서울특별시 마포구 마포대로 156 공덕푸르지오시티 1층 107호,케냐 뚱구리 AA,커피,서울특별시 마포구 마포대로 156 공덕푸르지오시티 1층 107호,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,영앤도터스 010-7449-0207,1,60
3038,피렌체,루비아 커피,블렌드,미디엄다크,,['null'],5,1,3,4,"루비아의 피렌체 클래식한 이탈리안 스타일의 미디엄 다크 커피 고소한 견과류와 곡물과 초콜릿의 비터 스위트를 가진 가장 커피스러운 커피 입니다. 풍성한 크레마와 60일 이상 긴 상미 기한이 특징이며, 10온즈부터 22온즈(대용량)까지 18g 2샷만으로도 충분한 농도가 나오는 진한 커피 입니다. 달콤한 빵과 제과, 음식과 잘 어울립니다. 특히 피렌체는 라떼로 정말 맛있습니다! 꼭 테스트 해보세요! *10oz-14oz까지는 싱글샷만으로도 충분히 진한 커피가 완성되기 때문에 한 번의 추출로 두 잔의 아메리카노를 제공할 수 있습니다.","과테말라, 브라질,  우간다",루비아는 편안하지만 특별한 한 잔을 제공 합니다.  커피가 가진 깊고 진한 풍미에 스페셜티의 특별함을 더합니다. 풀시티로 로스팅 되는 루비아의 커피들과 함께 스페셜티 커피의 다음을 만나 보세요.,"경기도 성남시 중원구 사기막골로 124, 비즈센터 1412호 루비아",피렌체,커피,"루비아 / 경기 성남시 사기막골로 124, 비즈동 1412호 루비아",제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,루비아 커피 / 010-2942-3069,1,24
1038,콜롬비아 디카페인 한국커피 셀렉션,한국커피,디카페인,미디엄다크,직접무역,['null'],3,2,4,2,"견과류의 고소함, 은은한 단맛과 크림처럼 부드러운 식감이 식을 때까지 유지돼요.",,"(주)한국커피는 1992년에 신사동에서 매장과 함께 커피를 볶아 판매하며 사업을 시작했습니다.  한국커피는 우리가 마시는 커피의 원재료인 생두를 유통하고 커피 로스팅, 원두 납품을 전문으로 하는 스페셜티 커피 회사입니다.  한국커피의 25년 노하우가 담긴 블렌드 커피, 여러분의 카페와 집에서도 경험해 보세요.",경기도 광주시 오포읍 수레실길 144,콜롬비아 디카페인 한국커피 셀렉션,볶은커피,"(주)한국커피, 경기도 오포읍 수레실길 144",제조일자로부터 1년,별도 표기,200g / 1kg,직사광선을 피하고 서늘하고 건조한 곳에 보관하십시오. 개봉 후 빨리 드시기 바랍니다.,원두커피 100%,코케 고객센터 070-4647-1868,0,108
3058,디카페인 과테말라 SHB 싱글오리진,필리그리커피,디카페인,미디엄다크,,['null'],3,3,3,3,"마운틴 워터 프로세스 방식으로 카페인은 제거되고 생두가 지니고 있던 본래의 향미와 풍미는 온전히 남아있는 디카페인 커피입니다. 고구마, 브라운슈가, 밀크초코렛의 향미를 느낄 수 있습니다.",과테말라,필리그리커피는 커피가 가진 섬세함에 집중합니다. 커피맛에 영향을 주는 수많은 변수들을 최대한 통제하고 가장 맛있는 한 잔이 만들어 질 수 있는 방법을 고민합니다. 품질 좋은 생두를 엄격하게 선별하고 생두에 가해지는 데미지를 최소화하는 로스팅 기술을 적용해 변함없이 맛있게 즐길 수 있는 커피를 제공해 드립니다. [회사 연혁] 2014년 스페셜티커피 전문점 어썸드립커피 오픈 2020년 고재커피로스터스로 원두 납품 시작 2022년 원두 가공 납품 회사 필리그리커피 법인 및 로스팅 공장 설립 2023년 SCI 기술평가 우수기업 인증 어썸드립커피 프랜차이즈 사업 시작 - 14년 인천삼산본점 12월 오픈 - 23년 인천논현점 3월 오픈 - 23년 부천중동점 6월 오픈 [사용 장비] 로스터기 : 디드릭 IR-12 / 디드릭 IR-2.5 / 이카와 PRO50 커피머신 : 키스반더웨스턴 스피릿 2G 그라인더 : 빅토리아 아르두이노 미토스원 / 메저 로버S / 디팅 807스윗랩 측정기 : 싱크포,경기도 부천시 중동로356번길 6 필리그리커피,디카페인 과테말라 SHB 싱글오리진,커피,경기도 부천시 중동로356번길 6 필리그리커피,제조일로부터 1년,별도 표시,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,필리그리커피 032-672-9127,0,105
4785,페루 엘 세드로 마르셀 워시드,180커피로스터스,싱글오리진,라이트,,['null'],3,4,4,1,아주 꺠끗한 느낌에 부담 없이 즐길 수 있는 고급스러운 맛이 좋은 커피. 아몬드/마카다미아 같은 고급스러운 단맛과 고소함을 가지고 있고 청사과의 산미가 어울어져 매력적인 커피입니다.,카야마르카,"180커피로스터스는 180도 생각의 전환이라는 뜻을 가지고 있습니다. 우리는 단순한 카페 브랜드이기보다는 커피 로스팅과 커핑, 추출까지 이뤄지는 복합공간이자 올바르고 재밌는 커피 문화 확장을 위해 적극적인 응원을 지원하는 컬처 클럽과도 같습니다. 마니아뿐만 아니라 누구나 즐길 수 있는 스페셜티 커피 문화를 만들어가는데 최선을 다하고 있습니다.",경기 성남시 분당구 문정로144번길 4,페루 엘 세드로 마르셀 워시드,커피,경기 성남시 분당구 문정로144번길 4,제조일로부터 1년,주문 확인 후 제조,200g / 500g,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,180커피로스터스 010-4510-8597,1,0
3005,꼬수운돌솥밥 블렌딩,원더월 커피 로스터스,블렌드,미디엄다크,,['null'],4,1,5,5,"꼬수운 돌솥밥은 백박집에서 나오는 돌솥밥을 모티브로 제작되었습니다. 쌉싸름한 단맛이 지배적으로, 확실하게 꼬수운 느낌이 잘 맞는커피로 특이점으로는 한가지 브라질 생두를 2가지 로스팅 포인트로 볶은 후 블렌딩을 한 점입니다. 강배전한 브라질에선 진한 쓴맛과 단맛이 중강배전 브라질에선 견과류의 고소함이 폭발적으로 표현됩니다. 땅콩같은 고소함은 은은하며 돌솥밥을 먹을때 그릇에 붙어있는 누룽지를 먹는듯한 꼬수운 쌉싸름함이 지배적이며 꼬수운돌솥밥의 가장 좋은점은 산미의 발현력이 매우 낮은편이라보니 다양한 추출환경에서 자신의 캐릭터가 무너지지않고 선명하게 잡혀있으며 강도의 차이만 있을뿐이라 안정적으로 꾸준한 맛을 유지됩니다. 고소함은 커피에서 사람들이 가장 좋아하는 맛 중 하나로 단순한 고소함에 로스팅이 더해져 매력 가득한 고소함 끝판왕입니다.",브라질,원더월은 일방적인 로스터의 생각이나 공감되지 않는 커피의 산미와 개성에만 집중하는 것이 아닌 모든 사람들이 좋아하고 누구나 쉽게 마실 수 있는 커피를 추구합니다.  맛있는 커피를 마실 때 나오는 행복감을 원더월과 함께 공유할 수 있으면 좋겠습니다.,서울 동대문구 답십리로 80 1층,꼬수운돌솥밥 블렌딩,커피,서울 동대문구 답십리로 80 1층,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,원더월 커피 로스터스 010-8754-6467,1,68
71,Blend N.3,스탠딩커피,블렌드,미디엄,,"['밀크 초콜릿', '오렌지']",3,3,3,2,"밀크초코렛의 노트가 인상적인 밸런스 커피. 은은한 산미, 초코렛의 단맛, 좋은 밸런스까지 모든면에서 손색없는 블렌드 입니다.","콜롬비아, 과테말라","근사한 커피한잔을 위해서는 훌륭한 생두의 선별, 생두의 장점을 극대화한 로스팅, 원두에 최적화된 추출, 전문가적인 지식과 경험, 과학적으로 빈틈없는 시설과 시스템, 아카데믹하고 지적인 자세가 필요합니다. 하지만 커피는 사람이 마십니다. 문화와 감성이 녹아있어야만 그 근사한 커피 한잔이 완성됩니다. 2009년 경리단에서 처음 시작된 스탠딩커피는 이런 이성과 감성의 조화와 발전에 대해 끊임없이 연구하고 고민합니다. 10년 이상의 현장 경험을 바탕으로 탄생한 스탠딩커피의 시그니처블렌딩을 소개합니다.",경기도 포천시 소흘읍 죽엽산로298번길 56,Blend N.3,원두,"스탠딩커피로스터스 (주), 서울시 용산구 이태원동 210-8번지",제조일로부터 3개월,별도 표기,200g / 1kg,직사광선 피하고 서늘한 곳,볶은원두 100%,코케 고객센터 070-4647-1868,1,44
4790,아시아 블랜드,이보크,블렌드,다크,,['null'],4,1,3,4,"고소함의 대명사 베트남과 인도의 만남 가성비 좋으며, 사무실에서든 매장에서든 커피를 즐기실수 있습니다.","인도, 베트남","'Evoke' 어떤 장소 또는 기억을 상기 시켜주는 뜻을 가지고 있어, 커피로써 공간으로써 매장을 기억하고 좋은 기억을 가져가시라는 의미로 매장을 운영중입니다.  저희 커피가 있는곳이 저희 업장이라고 생각하면서, 볶고 있습니다. 경쟁력있는 가격과 퀄리티 그리고 좋은 원두로써 점주분들께 보답하겠습니다. 매일 매일 편하고, 데일리 커피로 언제든지 이보크를 찾아주세요.","인천 서구 가정로261번길 7 101~102호(석남동, 인천플러스)",아시아 블랜드,커피,"인천 서구 가정로261번길 7 101~102호(석남동, 인천플러스)",제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,이보크 010-9290-1646,1,71
4332,호수 블렌드,디그리,블렌드,다크,,['null'],5,1,5,2,"진하고, 고소하고 묵직한 맛의 호불호 없는 블렌드 산미를 배제한 대중적인 고객층에 제격","브라질, 콜롬비아, 인도","경기도 안산에 ""degree""라는 커피회사로, 2014년도에 창업하여, 직영매장 3곳, 식품제조가공업 공장을 운영중입니다. 기센 W6, 트리니타스 T2를 이용하여 ""깨끗하고 좋은 단맛을 가진 커피""를 지향하여 생두 선별부터, 로스팅 QC까지 대표부터 팀원 모두 하고 있습니다. 직영 매장을 오랜 기간 운영함으로써 원두를 누구보다 가까이 체크하고, 손님들에게 피드백을 받음으로써 스페셜티 등급의 커피부터 커머셜 커피 까지, 데일리 커피를 제공하면서 로컬브랜드로 많은 사랑을 받고 있습니다. 단순히 납품처와 공급처의 관계가 아닌, 동반성장을 꿈꿉니다.",경기도 안산시 단원구 만해로 205 타원타크라3 a동 113호 114호,호수 블렌드,커피,디그리,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,디그리 01031660563,1,13
3040,시에나,루비아 커피,블렌드,미디엄다크,,['null'],5,1,5,2,"루비아의 시에나(Sienna) Sienna는 황갈색의 천연염료의 색입니다. 치장되지 않은 가장 순수한 커피와도 같은 색을 지닌 시에나는 오직 스페셜티만을 사용하여, 고급스러운 풍미와 풍부한 단맛, 초콜릿의 스윗 & 비터니스와 함께 부드러운 텍스쳐를 가진 커피 입니다. 18g의 커피만을 사용하여, 16oz까지 충분한 농도와 풍미를 표현해 낼 수 있습니다."," 라 단타,    라 플라타,    세뇨르지또",루비아는 편안하지만 특별한 한 잔을 제공 합니다.  커피가 가진 깊고 진한 풍미에 스페셜티의 특별함을 더합니다. 풀시티로 로스팅 되는 루비아의 커피들과 함께 스페셜티 커피의 다음을 만나 보세요.,"경기도 성남시 중원구 사기막골로 124, 비즈센터 1412호 루비아",시에나,커피,"루비아 / 경기 성남시 사기막골로 124, 비즈동 1412호 루비아",제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,루비아 커피 / 010-2942-3069,1,24
